아티스트,곡명,앨범명,앨범이미지,유튜브링크
eloise,"You, Dear",This Thing Called Living,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/271/034/83271034_1670292397552_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tGlQ5iVp08U
Oh Wonder,Don't You Worry,Home Tapes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/488/399/81488399_1593409515030_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HlolEYHP80c
Corinne Bailey Rae,Another Rainy Day,Venus EP,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/046/634/762/46634762_1405480785364_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cGWCT4FS3Fg
Bruno Major,Regent's Park,To Let A Good Thing Die,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/464/655/81464655_1675749631883_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hfGcqETUZwI
James Blunt,You're Beautiful,Back To Bedlam,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/624/067/33624067_1382337532400_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oofSnsGkops
Birdy,Just Like A River Does,Piano Sketches,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/569/353/81569353_1604891129015_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zcw5qmsUfB8
Maisie Peters,Maybe Don't (Feat. JP Saxe) (Acoustic),Maybe Don't (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/710/651/81710651_1604281237908_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gg5-U2PKK0w
James Smith,Rely On Me (Acoustic),Rely On Me (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/310/749/81310749_1573789886320_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=t80Iw11jJaY
eloise,Who's She,Who's She,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/085/428/82085428_1623375255879_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Lm_4Wnbp2Kc
Cavetown,Idea of Her,Man's Best Friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/926/772/81926772_1623045364617_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gEdLWw_3RAs
Fazerdaze,Jennifer,Fazerdaze (EP),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/408/574/82408574_1637785827499_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E9H933ttaYo
James Bay,Peer Pressure (Acoustic) (Feat. Julia Michaels),Peer Pressure (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/181/904/81181904_1554426710495_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AAxtZ35dtyI
Tom Odell,Make The Moment Last,Grow Old With Me (Digital Audio Bundle),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/372/357/80372357_1379321482998_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6oLBwHFZ6dU
Geoffrey Alexander ＆ London Symphony Orchestra ＆ Trevor Jones,Notting Hill,노팅힐 (Notting Hill) OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/039/577/15039577_1447043939809_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uT3P6vWJfs4
New Hope Club,L.U.S.H.,L.U.S.H.,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/753/979/82753979_1666686372789_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_TmiDJ39YM4
New Hope Club & P1Harmony,Super Chic,Super Chic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/747/763/83747763_1682040551967_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8UAUGM2drPM
New Hope Club,Just Don't Know It Yet,Just Don't Know It Yet,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/732/83727732_1681283432179_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5iFxSr_luOg
New Hope Club & Danna Paola,Know Me Too Well,New Hope Club (Extended Ver.),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/536/720/81536720_1597201780272_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=edsx_MOhVnk
New Hope Club,Start Over Again,Start Over Again,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/050/631/81050631_1522892207494_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DTHKFh2B1PE
New Hope Club,Getting Better,L.U.S.H.,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/753/979/82753979_1666686372789_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VVAccgiKU0Q
New Hope Club,Medicine,Medicine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/076/531/81076531_1529572344940_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8WfFGy4NT-M
New Hope Club,Whoever He Is,Whoever He Is,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/019/756/81019756_1515464673973_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_I3oeLWzwEw
New Hope Club,Let Me Down Slow,Let Me Down Slow,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/352/447/81352447_1580379315681_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pKa9C5yjtRo
New Hope Club,Permission,Permission,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/155/930/81155930_1548927894685_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ovx5NMDrKJk
New Hope Club,Fixed,Welcome To The Club,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/947/500/80947500_1565686667612_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wFzU-SkFyww
New Hope Club,Worse,Worse,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/427/068/81427068_1587688557853_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zMvbwg3UR3U
New Hope Club,Call Me A Quitter,L.U.S.H.,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/753/979/82753979_1666686372789_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HSbTD8LIw2I
New Hope Club,Love Again,Love Again,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/200/142/81200142_1556790294992_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=sxo3ukybEfw
New Hope Club,Girl Who Does Both,L.U.S.H.,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/753/979/82753979_1666686372789_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=be4RtUQ6ygo
New Hope Club,Why Oh Why,New Hope Club,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/360/759/81360759_1581582007422_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MZIyVvCYRZ4
Fenne Lily,In My Own Time,Big Picture,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/713/916/83713916_1681379579578_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qFM2yBy6GUA
Holy Hive,Float Back To You,Float Back To You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/455/449/81455449_1590661999029_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=XUbErkVGmBQ
Sofia Mills,Baby Magic,Baby Magic,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/662/660/82662660_1651652265458_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mTuAh97IU04
Faye Webster,A Dream with a Baseball Player,I Know I'm Funny haha,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/096/331/82096331_1624437161510_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0VVjgdY-Fw8
Slow Pulp,Falling Apart,Moveys,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/610/874/81610874_1602150479163_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yuoFLLHB1Fc
The Lemon Twigs,Every Day Is The Worst Day Of My Life,Every Day Is The Worst Day Of My Life,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/711/894/83711894_1681265287428_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cdzDRhTTfnc
Claud,Falling With The Rain (Feat. Shelly),Super Monster,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/889/904/81889904_1612857693666_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=--ZXwJNQ_7I
Sen Morimoto,Woof,Sen Morimoto,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/663/701/81663701_1603362467354_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=V_ejET16maY
Mac Demarco,Another One,Another One,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/726/950/80726950_1445570561334_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gbg27oT8Z9M
Mitski,Glide (cover),Glide (cover),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/648/144/82648144_1650447984572_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=P1IwT4GpovU
Phoebe Bridgers,Smoke Signals,Stranger In The Alps (Deluxe Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/110/635/81110635_1538985075979_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_Zx5eSNzC8U
Annie Blackman,Pickets,All of It,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/618/023/82618023_1649062879007_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=s04RKe2yZE8
Unknown Mortal Orchestra,The Beach,V,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/633/961/83633961_1679020186023_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ig0ETZgaAiE
Sadurn,icepick,Radiator,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/662/643/82662643_1651652201098_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=W_lLl7AbRVQ
Sufjan Stevens,Fourth of July (April Base Ver.),Fourth of July,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/798/625/82798625_1656653103647_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=SIGZimaAV4M
Casey Conroy,As Deep As You Loved Me,It's Just Living,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/894/824/82894824_1660628436322_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hxDenl7By64
Nilufer Yanya,midnight sun,PAINLESS (Deluxe Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/634/724/83634724_1679481757519_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ax_tCstL-H4
Whitney,Polly,Light Upon The Lake,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/911/426/80911426_1483682384095_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mtU5O-A0OMI
Emily King,False Start,False Start,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/696/982/83696982_1680661387042_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Zpht8oaLXn8
Emile Mosseri,Oklahoma Baby,Oklahoma Baby,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/189/83652189_1679909504013_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w1ZWqHl7RtI
Hatchie,Take My Hand,Giving The World Away (Deluxe),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/688/768/83688768_1680766547598_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vbPtxeCqJAE
Joey Dosik,Running Away,Game Winner (Deluxe Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/038/218/81038218_1519954338516_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wvpLjcXU3hY
Girl Ray,Hold Tight,Hold Tight,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/700/468/83700468_1681104519666_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HF7OndUB6ss
Fenne Lily,Berlin,BREACH,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/567/539/81567539_1600330720592_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=BN7EW7CAT3o
Katelyn Tarver,All Our Friends Are Splitting Up,Subject To Change,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/362/142/82362142_1636621061542_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oVAEPisRSCI
Charlie Hickey,Time To Pretend,Time To Pretend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/631/138/83631138_1679472496935_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZjtpNL2OhF4
The Weeknd,Double Fantasy (Feat. Future),Double Fantasy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/753/368/83753368_1681993527540_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dMoFcvfd5t4
imase,18,18,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/749/675/83749675_1681922433751_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JgRUv-GlRto
Armani White & A$AP Ferg,SILVER TOOTH.,SILVER TOOTH.,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/753/117/83753117_1681969879399_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fmF9y36lPnM
AJR,The Dumb Song,The Dumb Song,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/752/928/83752928_1681967445110_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yoD0CxhVoPE
Daddy Yankee,Gasolina (Feat. Myke Towers) (Safari Riot Remix),Gasolina (Safari Riot Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/741/836/83741836_1681692327787_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CCbBhhnDnNI
Zachary Knowles,kiss cam,kiss cam,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/752/967/83752967_1681967796816_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=m-xH9zIzaWI
Post Malone,Chemical,Chemical,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/731/871/83731871_1681359054882_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ysZYQa8NO2Y
New Hope Club,Just Don't Know It Yet,Just Don't Know It Yet,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/732/83727732_1681283432179_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5iFxSr_luOg
Sam Smith,Heavenly Sent,Gloria (Special Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/720/025/83720025_1681094739959_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ziQoQg9eo40
Drake,Search & Rescue,Search & Rescue,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/713/917/83713917_1680840942832_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ntp9_iznQ-0
NF,HAPPY,HOPE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/704/379/83704379_1680655313458_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vhumOLNSSJY
d4vd,Sleep Well,Sleep Well,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/721/743/83721743_1681129535033_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iTWYa0t5COk
Ice Spice & Nicki Minaj,Princess Diana,Princess Diana,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/732/582/83732582_1681376727653_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gMq-I0dejjE
Jonas Blue & RANI,Finally,Finally,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/969/83727969_1681288583157_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=T7svgkDoXAM
Lewis Capaldi,Wish You The Best,Wish You The Best,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/892/83727892_1681287041898_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QZLxVvLyKTo
Lauren Spencer Smith & GAYLE & Em Beihold,Fantasy,Fantasy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/727/932/83727932_1681287950663_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UlvZlZSIQXA
Stacey Ryan,The Idea,I Don't Know What Love Is,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/706/696/83706696_1680688530188_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bbxAaLdaKWA
Mina Okabe,Talk To Me,Spinning Around,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/308/83652308_1679559927896_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=d1XzyS7RXXA
BoyWithUke,Out Of Reach,Out Of Reach,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/706/717/83706717_1680689129707_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ne5tDZ8ePmU
Kiana Lede,Jealous (Feat. Ella Mai),Jealous,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/693/076/83693076_1680366327540_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=sMY65iQ4ZyI
Jonas Brothers,Waffle House,Waffle House,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/706/811/83706811_1680691545820_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jCD8RHFye80
Daniel Caesar,Always,NEVER ENOUGH,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/708/121/83708121_1680716147654_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pKFd12id5oQ
Yorushika,Left-Right Confusion,Magic Lantern,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/695/939/83695939_1680482727989_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zwY3q-eG21o
Lauv,Talking To Myself (demo),Talking To Myself (demo),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/621/952/83621952_1678671941100_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iwh8M6GrqKU
Flo,Fly Girl (Feat. Missy Elliott),Fly Girl,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/646/461/83646461_1679445335746_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3tQNiQHON3E
Lana Del Rey,The Grants,Did you know that there's a tunnel under Ocean Blvd,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/654/705/83654705_1679618744475_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZegtK54DC4c
salem ilese,PainHub,PainHub,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/846/83681846_1680137466694_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CnM_bBzir0A
Cian Ducrot,Part Of Me,Part Of Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/395/83681395_1680132051217_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oaXZJTuqLAg
charlieonnafriday & Lil Tjay,Same Friends,Same Friends,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/717/83681717_1680136026406_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qKa-xVQpTuM
Hailee Steinfeld,SunKissing,SunKissing,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/321/83652321_1679559931491_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E7X77GGTGQg
Taylor Swift,All Of The Girls You Loved Before,All Of The Girls You Loved Before,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/634/464/83634464_1679027581642_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HO-31CVnLes
Lola Young,What Is It About Me,What Is It About Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/811/83681811_1680136917165_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AvjntaVlyzA
Quavo,Honey Bun,Honey Bun,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/831/83684831_1680197763428_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Xvca8wQvfjc
Kamal.,white wine,white wine,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/627/339/83627339_1678820783144_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gf6pyYWOZEI
Alexander 23,I Wanna Live Forever,I Wanna Live Forever,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/681/702/83681702_1680135984540_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TGUIU9lhSzs
